KNN11,R1_4_9.txt,10.0,0.32,0.6,5.0,0.36,8873
KNN11,RC1_2_6.txt,16.0,0.54,0.35,11.0,0.56,3299
KNN11,C2_2_2.txt,13.0,0.35,0.35,16.0,0.47,1851
KNN11,C2_2_1.txt,10.0,0.44,0.42,15.0,0.53,1923
KNN11,RC2_10_10.txt,10.0,0.36,0.71,5.0,0.55,23054
KNN11,R2_10_5.txt,10.0,0.44,0.53,5.0,0.73,35414
KNN11,C1_4_7.txt,10.0,0.41,0.4,6.0,0.35,7077
KNN11,C1_8_3.txt,11.0,0.39,0.46,5.0,0.36,24438
KNN11,C1_10_7.txt,10.0,0.37,0.55,5.0,0.25,42366
KNN11,RC1_2_10.txt,12.0,0.58,0.25,7.0,0.49,2992
KNN11,RC1_4_1.txt,10.0,0.48,0.4,5.0,0.35,8592
KNN11,R1_6_3.txt,10.0,0.5,0.71,5.0,0.62,17469
KNN11,RC2_10_9.txt,10.0,0.37,0.62,5.0,0.67,23642
KNN11,RC2_8_5.txt,10.0,0.38,0.53,5.0,0.76,17769
KNN11,R2_2_9.txt,10.0,0.39,0.45,15.0,0.56,2843
KNN11,C1_10_9.txt,10.0,0.35,0.55,5.0,0.28,41888
KNN11,RC1_6_7.txt,10.0,0.18,0.64,5.0,0.44,16620
KNN11,R2_10_2.txt,10.0,0.3,0.64,5.0,0.73,32911
KNN11,RC1_8_7.txt,10.0,0.37,0.53,5.0,0.75,29908
KNN11,RC2_10_8.txt,10.0,0.3,0.62,5.0,0.71,24864
KNN11,RC1_6_1.txt,10.0,0.32,0.5,5.0,0.58,17584
KNN11,RC1_8_8.txt,10.0,0.28,0.58,5.0,0.67,29741
KNN11,C2_10_10.txt,10.0,0.38,0.57,5.0,0.61,16189
KNN11,RC2_10_4.txt,10.0,0.25,0.59,5.0,0.54,17244
KNN11,RC1_2_4.txt,10.0,0.52,0.31,13.0,0.62,2872
KNN11,C2_4_1.txt,15.0,0.52,0.42,5.0,0.31,4088
KNN11,RC1_2_2.txt,13.0,0.52,0.26,6.0,0.51,3220
KNN11,R2_8_6.txt,10.0,0.41,0.55,5.0,0.78,20496
KNN11,C1_8_5.txt,10.0,0.3,0.48,5.0,0.43,25100
KNN11,R2_2_8.txt,13.0,0.39,0.34,16.0,0.51,1849
KNN11,RC1_10_2.txt,10.0,0.26,0.69,5.0,0.65,46484
KNN11,R2_2_5.txt,10.0,0.46,0.24,5.0,0.45,3078
KNN11,R1_6_4.txt,10.0,0.22,0.64,5.0,0.53,16435
KNN11,R1_6_6.txt,10.0,0.38,0.58,5.0,0.29,18388
KNN11,R1_4_4.txt,10.0,0.51,0.6,5.0,0.49,7452
KNN11,RC2_6_10.txt,10.0,0.39,0.43,5.0,0.64,9268
KNN11,R2_8_5.txt,10.0,0.58,0.55,5.0,0.73,24043
KNN11,RC1_10_10.txt,10.0,0.3,0.71,5.0,0.6,46079
KNN11,R1_4_6.txt,10.0,0.3,0.44,5.0,0.47,8489
KNN11,RC1_4_9.txt,10.0,0.53,0.49,5.0,0.55,7835
KNN11,RC1_6_4.txt,10.0,0.28,0.57,5.0,0.49,15246
KNN11,RC2_2_5.txt,10.0,0.43,0.33,15.0,0.6,2486
KNN11,R2_10_6.txt,10.0,0.44,0.62,5.0,0.71,30709
KNN11,RC2_4_7.txt,10.0,0.45,0.51,5.0,0.36,5026
KNN11,RC1_4_4.txt,10.0,0.53,0.62,5.0,0.49,7432
KNN11,R2_6_8.txt,10.0,0.32,0.58,5.0,0.53,7741
KNN11,R1_2_3.txt,10.0,0.44,0.45,15.0,0.53,3377
KNN11,RC1_8_2.txt,10.0,0.3,0.49,5.0,0.67,30195
KNN11,RC1_6_9.txt,10.0,0.27,0.54,5.0,0.6,16392
KNN11,RC1_10_7.txt,10.0,0.32,0.73,5.0,0.57,46723
KNN11,C1_8_7.txt,10.0,0.37,0.45,5.0,0.4,25058
KNN11,R2_2_1.txt,10.0,0.43,0.45,15.0,0.56,3466
KNN11,R1_8_8.txt,10.0,0.36,0.62,5.0,0.6,28946
KNN11,C2_6_5.txt,10.0,0.6,0.38,5.0,0.47,7545
KNN11,C2_10_6.txt,10.0,0.34,0.49,5.0,0.6,16760
KNN11,R1_10_9.txt,10.0,0.35,0.69,5.0,0.59,52463
KNN11,C2_2_5.txt,10.0,0.44,0.47,15.0,0.55,1866
KNN11,RC2_2_8.txt,16.0,0.52,0.4,11.0,0.56,2151
KNN11,R1_8_4.txt,10.0,0.43,0.62,5.0,0.6,29219
KNN11,C1_8_8.txt,10.0,0.3,0.43,5.0,0.37,24989
KNN11,C1_2_4.txt,10.0,0.43,0.36,15.0,0.55,2618
KNN11,R2_6_9.txt,10.0,0.69,0.56,5.0,0.62,13192
KNN11,R1_6_8.txt,10.0,0.25,0.57,5.0,0.51,16069
KNN11,C2_6_7.txt,10.0,0.56,0.42,5.0,0.45,7534
KNN11,RC2_10_6.txt,10.0,0.33,0.65,5.0,0.69,27769
KNN11,R2_8_2.txt,10.0,0.41,0.55,5.0,0.78,22296
KNN11,RC2_6_5.txt,10.0,0.65,0.6,5.0,0.44,11361
KNN11,RC1_8_9.txt,10.0,0.55,0.58,5.0,0.71,29489
