KNN9,C2_4_4.txt,16.0,0.56,0.53,5.0,0.42,3678
KNN9,R1_2_5.txt,11.0,0.51,0.2,6.0,0.44,4061
KNN9,R2_8_7.txt,10.0,0.44,0.69,5.0,0.78,17766
KNN9,R1_2_10.txt,10.0,0.46,0.44,15.0,0.49,3325
KNN9,RC2_10_3.txt,10.0,0.17,0.37,5.0,0.67,21806
KNN9,C1_10_3.txt,10.0,0.4,0.59,5.0,0.23,42797
KNN9,RC1_10_3.txt,10.0,0.19,0.69,5.0,0.69,45150
KNN9,C1_8_1.txt,12.0,0.42,0.51,5.0,0.37,25119
KNN9,RC1_2_8.txt,10.0,0.46,0.27,13.0,0.62,3132
KNN9,RC1_10_5.txt,10.0,0.29,0.67,5.0,0.64,49230
KNN9,RC1_6_5.txt,10.0,0.64,0.67,5.0,0.64,17265
KNN9,C2_2_6.txt,31.0,0.51,0.23,15.0,0.37,1848
KNN9,RC2_6_3.txt,10.0,0.51,0.64,5.0,0.38,9433
KNN9,C2_8_8.txt,12.0,0.4,0.6,5.0,0.51,12213
KNN9,RC2_4_9.txt,10.0,0.37,0.44,5.0,0.42,4655
KNN9,RC2_2_9.txt,16.0,0.56,0.38,11.0,0.51,2081
KNN9,C1_4_9.txt,10.0,0.41,0.48,7.0,0.42,7025
KNN9,C1_4_3.txt,16.0,0.51,0.42,5.0,0.4,7113
KNN9,C1_2_8.txt,31.0,0.64,0.3,10.0,0.41,2676
KNN9,R2_8_8.txt,10.0,0.28,0.53,5.0,0.51,14043
KNN9,C2_10_9.txt,10.0,0.39,0.58,5.0,0.67,20244
KNN9,RC2_10_5.txt,10.0,0.44,0.56,5.0,0.8,27870
KNN9,C1_10_10.txt,10.0,0.4,0.6,5.0,0.23,42904
KNN9,R1_6_9.txt,10.0,0.27,0.67,5.0,0.58,19900
KNN9,R1_10_10.txt,10.0,0.47,0.69,5.0,0.63,51078
KNN9,C1_4_5.txt,26.0,0.53,0.44,7.0,0.4,7112
KNN9,R1_10_3.txt,10.0,0.12,0.47,5.0,0.6,48550
KNN9,R2_2_7.txt,11.0,0.48,0.44,16.0,0.56,2329
KNN9,R2_2_10.txt,10.0,0.43,0.42,15.0,0.51,2547
KNN9,C2_10_8.txt,11.0,0.39,0.54,5.0,0.64,19099
KNN9,RC2_2_10.txt,11.0,0.46,0.33,15.0,0.67,2000
KNN9,R1_10_7.txt,11.0,0.12,0.67,5.0,0.54,47247
KNN9,R2_10_3.txt,10.0,0.12,0.47,5.0,0.6,30496
KNN9,RC1_8_10.txt,10.0,0.26,0.47,5.0,0.58,29670
KNN9,R1_2_9.txt,10.0,0.51,0.24,5.0,0.4,3736
KNN9,R1_8_7.txt,10.0,0.16,0.44,5.0,0.51,30892
KNN9,R2_4_9.txt,10.0,0.52,0.31,5.0,0.53,6412
KNN9,C2_8_1.txt,11.0,0.44,0.62,5.0,0.51,11628
KNN9,RC1_8_4.txt,10.0,0.27,0.53,5.0,0.53,28321
KNN9,RC1_8_3.txt,10.0,0.16,0.42,5.0,0.51,29426
KNN9,R1_4_9.txt,10.0,0.3,0.62,5.0,0.36,8920
KNN9,RC1_2_6.txt,17.0,0.56,0.38,10.0,0.53,3301
KNN9,C2_2_2.txt,14.0,0.36,0.32,17.0,0.44,1851
KNN9,C2_2_1.txt,10.0,0.4,0.4,15.0,0.56,1923
KNN9,RC2_10_10.txt,10.0,0.31,0.71,5.0,0.52,23933
KNN9,R2_10_5.txt,10.0,0.46,0.49,5.0,0.78,37926
KNN9,C1_4_7.txt,10.0,0.37,0.44,7.0,0.38,7081
KNN9,C1_8_3.txt,12.0,0.38,0.48,5.0,0.38,24781
KNN9,C1_10_7.txt,10.0,0.34,0.52,5.0,0.27,43745
KNN9,RC1_2_10.txt,13.0,0.6,0.22,6.0,0.44,3033
KNN9,RC1_4_1.txt,10.0,0.43,0.38,5.0,0.31,8729
KNN9,R1_6_3.txt,10.0,0.5,0.69,5.0,0.69,17614
KNN9,RC2_10_9.txt,10.0,0.39,0.62,5.0,0.71,24190
KNN9,RC2_8_5.txt,10.0,0.44,0.56,5.0,0.78,19395
KNN9,R2_2_9.txt,10.0,0.46,0.42,15.0,0.51,2853
KNN9,C1_10_9.txt,10.0,0.37,0.52,5.0,0.26,42311
KNN9,RC1_6_7.txt,10.0,0.14,0.62,5.0,0.44,17134
KNN9,R2_10_2.txt,10.0,0.26,0.69,5.0,0.71,34886
KNN9,RC1_8_7.txt,10.0,0.37,0.56,5.0,0.73,30794
KNN9,RC2_10_8.txt,10.0,0.31,0.6,5.0,0.78,26096
KNN9,RC1_6_1.txt,10.0,0.33,0.46,5.0,0.62,18063
KNN9,RC1_8_8.txt,10.0,0.26,0.58,5.0,0.64,30198
KNN9,C2_10_10.txt,11.0,0.36,0.52,5.0,0.71,18389
KNN9,RC2_10_4.txt,10.0,0.26,0.62,5.0,0.5,18608
KNN9,RC1_2_4.txt,10.0,0.46,0.29,13.0,0.62,2884
KNN9,C2_4_1.txt,16.0,0.5,0.42,5.0,0.33,4088
KNN9,RC1_2_2.txt,13.0,0.52,0.28,6.0,0.49,3233
KNN9,R2_8_6.txt,10.0,0.42,0.62,5.0,0.78,21205
