KNN9,C2_4_4.txt,16.0,0.56,0.53,5.0,0.42,3527
KNN9,R1_2_5.txt,11.0,0.51,0.2,6.0,0.44,4049
KNN9,R2_8_7.txt,10.0,0.44,0.69,5.0,0.78,17407
KNN9,R1_2_10.txt,10.0,0.46,0.44,15.0,0.49,3283
KNN9,RC2_10_3.txt,10.0,0.17,0.37,5.0,0.67,20983
KNN9,C1_10_3.txt,10.0,0.4,0.59,5.0,0.23,41698
KNN9,RC1_10_3.txt,10.0,0.19,0.69,5.0,0.69,44960
KNN9,C1_8_1.txt,12.0,0.42,0.51,5.0,0.37,25119
KNN9,RC1_2_8.txt,10.0,0.46,0.27,13.0,0.62,3095
KNN9,RC1_10_5.txt,10.0,0.29,0.67,5.0,0.64,47103
KNN9,RC1_6_5.txt,10.0,0.64,0.67,5.0,0.64,16951
KNN9,C2_2_6.txt,31.0,0.51,0.23,15.0,0.37,1844
KNN9,RC2_6_3.txt,10.0,0.51,0.64,5.0,0.38,9127
KNN9,C2_8_8.txt,12.0,0.4,0.6,5.0,0.51,11798
KNN9,RC2_4_9.txt,10.0,0.37,0.44,5.0,0.42,4599
KNN9,RC2_2_9.txt,16.0,0.56,0.38,11.0,0.51,2080
KNN9,C1_4_9.txt,10.0,0.41,0.48,7.0,0.42,6991
KNN9,C1_4_3.txt,16.0,0.51,0.42,5.0,0.4,6905
KNN9,C1_2_8.txt,31.0,0.64,0.3,10.0,0.41,2676
KNN9,R2_8_8.txt,10.0,0.28,0.53,5.0,0.51,13313
KNN9,C2_10_9.txt,10.0,0.39,0.58,5.0,0.67,17263
KNN9,RC2_10_5.txt,10.0,0.44,0.56,5.0,0.8,27106
KNN9,C1_10_10.txt,10.0,0.4,0.6,5.0,0.23,41123
KNN9,R1_6_9.txt,10.0,0.27,0.67,5.0,0.58,19186
KNN9,R1_10_10.txt,10.0,0.47,0.69,5.0,0.63,50016
KNN9,C1_4_5.txt,26.0,0.53,0.44,7.0,0.4,7112
KNN9,R1_10_3.txt,10.0,0.12,0.47,5.0,0.6,47466
KNN9,R2_2_7.txt,11.0,0.48,0.44,16.0,0.56,2298
KNN9,R2_2_10.txt,10.0,0.43,0.42,15.0,0.51,2546
KNN9,C2_10_8.txt,11.0,0.39,0.54,5.0,0.64,16131
KNN9,RC2_2_10.txt,11.0,0.46,0.33,15.0,0.67,1981
KNN9,R1_10_7.txt,11.0,0.12,0.67,5.0,0.54,46527
KNN9,R2_10_3.txt,10.0,0.12,0.47,5.0,0.6,26639
KNN9,RC1_8_10.txt,10.0,0.26,0.47,5.0,0.58,29362
KNN9,R1_2_9.txt,10.0,0.51,0.24,5.0,0.4,3735
KNN9,R1_8_7.txt,10.0,0.16,0.44,5.0,0.51,30506
KNN9,R2_4_9.txt,10.0,0.52,0.31,5.0,0.53,6178
KNN9,C2_8_1.txt,11.0,0.44,0.62,5.0,0.51,11682
KNN9,RC1_8_4.txt,10.0,0.27,0.53,5.0,0.53,28033
KNN9,RC1_8_3.txt,10.0,0.16,0.42,5.0,0.51,29010
KNN9,R1_4_9.txt,10.0,0.3,0.62,5.0,0.36,8815
KNN9,RC1_2_6.txt,17.0,0.56,0.38,10.0,0.53,3300
KNN9,C2_2_2.txt,14.0,0.36,0.32,17.0,0.44,1851
KNN9,C2_2_1.txt,10.0,0.4,0.4,15.0,0.56,1923
KNN9,RC2_10_10.txt,10.0,0.31,0.71,5.0,0.52,23242
KNN9,R2_10_5.txt,10.0,0.46,0.49,5.0,0.78,35843
KNN9,C1_4_7.txt,10.0,0.37,0.44,7.0,0.38,7081
KNN9,C1_8_3.txt,12.0,0.38,0.48,5.0,0.38,24644
KNN9,C1_10_7.txt,10.0,0.34,0.52,5.0,0.27,42352
KNN9,RC1_2_10.txt,13.0,0.6,0.22,6.0,0.44,2990
KNN9,RC1_4_1.txt,10.0,0.43,0.38,5.0,0.31,8612
KNN9,R1_6_3.txt,10.0,0.5,0.69,5.0,0.69,17449
KNN9,RC2_10_9.txt,10.0,0.39,0.62,5.0,0.71,23706
KNN9,RC2_8_5.txt,10.0,0.44,0.56,5.0,0.78,17880
KNN9,R2_2_9.txt,10.0,0.46,0.42,15.0,0.51,2858
KNN9,C1_10_9.txt,10.0,0.37,0.52,5.0,0.26,42067
KNN9,RC1_6_7.txt,10.0,0.14,0.62,5.0,0.44,16637
KNN9,R2_10_2.txt,10.0,0.26,0.69,5.0,0.71,32812
KNN9,RC1_8_7.txt,10.0,0.37,0.56,5.0,0.73,29905
KNN9,RC2_10_8.txt,10.0,0.31,0.6,5.0,0.78,25059
KNN9,RC1_6_1.txt,10.0,0.33,0.46,5.0,0.62,17407
KNN9,RC1_8_8.txt,10.0,0.26,0.58,5.0,0.64,30000
KNN9,C2_10_10.txt,11.0,0.36,0.52,5.0,0.71,16504
KNN9,RC2_10_4.txt,10.0,0.26,0.62,5.0,0.5,16974
KNN9,RC1_2_4.txt,10.0,0.46,0.29,13.0,0.62,2859
KNN9,C2_4_1.txt,16.0,0.5,0.42,5.0,0.33,4088
KNN9,RC1_2_2.txt,13.0,0.52,0.28,6.0,0.49,3228
KNN9,R2_8_6.txt,10.0,0.42,0.62,5.0,0.78,20751
